# Rail Angle - 15deg (Data loaded from a file)
# 732 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (141 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.541,263.074,354.757,234.488,374.37,251.43,80.86,0.003,80.86,0.002,119.58,90.728,28.591,-80.615,32.123,0.229,5.268e-6,-3.438,-0.004,1.407e4,2541,5.819,0.048,76.575,63.11,2.613,0.338,1.875e7,1271.707,63.393,0.604,0.604,0.319,0.15,0.135,0.046,0.121,3.319e-5,0,0,0,0,-9.272e-4,0.049,5.157,130,70.989,0.004,4.37,13.092,978.8,1112.969,0.05,0.084
1.591,281.106,366.424,233.461,386.85,249.662,86.949,0.003,86.949,0.002,124.045,88.471,28.591,-80.615,32.123,0.401,-9.305e-7,-2.235,-0.002,1.404e4,2504,5.805,0.048,76.417,63.031,2.595,0.349,1.936e7,1265.618,67.792,0.605,0.605,0.319,0.15,0.136,0.084,0.22,4.542e-4,0,0,0,0,-3.616e-4,0.049,5.157,130,71.104,0.005,4.321,13.056,978.2,1112.897,0.05,0.085
1.641,299.718,378.045,232.441,399.262,248.179,93.261,0.003,93.261,0.003,128.419,86.975,28.591,-80.615,32.123,0.516,-1.144e-6,-0.344,-0.005,1.4e4,2466,5.79,0.048,76.339,62.992,2.592,0.36,1.997e7,1260.798,72.325,0.606,0.606,0.318,0.151,0.137,0.107,0.276,2.713e-4,0,0,0,0,-8.005e-6,0.052,5.157,130,71.161,0.006,4.334,13.019,977.5,1112.825,0.05,0.086
1.691,318.907,389.603,230.906,411.594,246.562,99.79,0.003,99.79,0.003,132.736,86.463,28.591,-80.615,32.123,0.516,1.886e-6,1.891,-0.003,1.396e4,2429,5.775,0.048,76.339,62.913,2.606,0.371,2.058e7,1255.393,76.96,0.607,0.608,0.318,0.151,0.138,0.106,0.276,-7.035e-5,0,0,0,0,2.337e-4,0.052,5.157,130,71.161,0.007,4.347,12.981,976.8,1112.749,0.05,0.087
1.741,338.675,401.017,227.854,423.786,243.809,106.535,0.007,106.535,0.003,137.044,86.742,28.591,-80.615,32.123,0.401,0,4.011,-0.007,1.393e4,2393,5.76,0.048,76.457,62.874,2.639,0.382,2.117e7,1245.112,81.666,0.608,0.609,0.318,0.152,0.139,0.083,0.217,-4.849e-4,0,0,0,0,9.868e-4,0.056,5.157,130,70.989,0.007,4.337,12.942,976.1,1112.671,0.05,0.088
1.791,359.006,412.254,224.18,435.823,240.81,113.494,0.007,113.494,0.003,141.385,87.936,28.591,-80.615,32.123,0.229,1.803e-6,5.5,-0.013,1.389e4,2356,5.745,0.048,76.614,62.795,2.686,0.393,2.176e7,1233.747,86.45,0.61,0.61,0.318,0.152,0.14,0.043,0.113,-7.85e-5,0,0,0,0,0.002,0.056,5.157,130,70.76,0.007,4.308,12.902,975.4,1112.589,0.05,0.089
1.841,379.895,423.307,220.377,447.717,237.94,120.673,0.007,120.673,0.003,145.807,89.721,28.591,-80.615,32.123,0.02,-4.611e-6,-6.016,-0.115,1.385e4,2320,5.731,0.048,76.811,62.717,2.732,0.404,2.234e7,1223.005,91.338,0.611,0.611,0.317,0.152,0.141,0.004,0.013,-4.868e-4,0,0,0,0,-0.002,0.059,5.157,130,70.474,0.007,4.265,12.861,974.6,1112.507,0.05,0.091
1.891,401.332,434.18,216.716,459.465,235.24,128.077,0.007,128.077,0.003,150.322,91.496,28.591,-80.615,32.123,0.229,-1.242e-5,-5.271,-0.003,1.382e4,2284,5.716,0.048,76.614,62.677,2.711,0.414,2.291e7,1213.094,96.341,0.612,0.612,0.317,0.153,0.142,0.046,0.126,-4.952e-4,0,0,0,0,-0.001,0.059,5.157,130,70.187,0.006,4.242,12.818,973.9,1112.425,0.05,0.092
1.941,423.31,444.872,213.294,471.073,232.51,135.705,0.01,135.705,0.004,154.911,92.556,28.591,-80.615,32.123,0.344,-4.097e-6,-3.495,-0.002,1.378e4,2248,5.702,0.048,76.535,62.598,2.703,0.425,2.348e7,1203.353,101.439,0.614,0.614,0.317,0.153,0.143,0.073,0.197,-4.68e-4,0,0,0,0,-6.066e-4,0.062,5.157,130,69.958,0.006,4.252,12.775,973.1,1112.336,0.05,0.094
1.991,445.817,455.42,210.581,482.552,230.007,143.566,0.01,143.566,0.004,159.528,92.51,28.591,-80.615,32.123,0.401,3.198e-7,-1.146,-0.006,1.375e4,2213,5.687,0.048,76.496,62.559,2.713,0.435,2.404e7,1194.988,106.599,0.615,0.615,0.316,0.154,0.145,0.078,0.211,1.35e-4,0,0,0,0,-6.475e-5,0.062,5.157,130,69.844,0.005,4.239,12.73,972.3,1112.247,0.05,0.095
2.041,468.848,465.846,208.445,493.907,227.464,151.66,0.01,151.66,0.004,164.108,91.053,28.591,-80.615,32.123,0.286,-3.372e-6,1.089,-9.345e-4,1.371e4,2178,5.672,0.048,76.614,62.48,2.742,0.445,2.459e7,1186.929,111.817,0.616,0.617,0.316,0.154,0.146,0.06,0.163,1.287e-4,0,0,0,0,5.158e-5,0.066,5.157,130,69.844,0.005,4.242,12.684,971.5,1112.159,0.05,0.096
2.091,492.398,476.155,206.178,505.112,224.255,159.977,0.01,159.977,0.004,168.57,88.212,28.591,-80.615,32.123,0.115,-4.01e-6,2.521,-0.007,1.368e4,2143,5.658,0.048,76.772,62.402,2.785,0.456,2.513e7,1176.534,117.093,0.618,0.618,0.316,0.155,0.147,0.025,0.068,8.001e-5,0,0,0,0,2.733e-4,0.066,5.157,130,69.958,0.005,4.255,12.638,970.6,1112.064,0.05,0.098
2.141,516.46,486.322,203.451,516.132,220.351,168.514,0.013,168.514,0.004,172.864,84.633,28.591,-80.615,32.123,0.057,3.056e-6,-2.693,-0.019,1.364e4,2108,5.644,0.048,76.811,62.362,2.806,0.465,2.566e7,1163.461,122.434,0.619,0.619,0.316,0.155,0.148,0.015,0.043,3.672e-4,0,0,0,0,-2.932e-4,0.066,5.157,130,70.073,0.006,4.278,12.59,969.8,1111.969,0.05,0.099
2.191,541.027,496.352,200.541,526.959,216.437,177.26,0.013,177.26,0.004,176.978,81.404,28.591,-80.615,32.123,0.229,7.981e-7,-1.432,-0.008,1.361e4,2074,5.629,0.048,76.693,62.283,2.794,0.475,2.618e7,1150.379,127.828,0.621,0.621,0.315,0.156,0.149,0.046,0.13,-4.569e-4,0,0,0,0,-8.357e-5,0.069,5.157,130,70.187,0.007,4.285,12.541,968.9,1111.873,0.05,0.1
2.241,566.093,506.224,197.188,537.595,212.533,186.207,0.013,186.207,0.004,180.961,79.291,28.591,-80.615,32.123,0.286,-2.366e-6,0.688,-3.331e-4,1.357e4,2041,5.615,0.048,76.654,62.244,2.797,0.485,2.669e7,1137.263,133.251,0.622,0.622,0.315,0.156,0.151,0.059,0.166,-2.612e-5,0,0,0,0,1.782e-5,0.069,5.157,130,70.187,0.008,4.327,12.492,968,1111.775,0.05,0.101
2.291,591.644,515.912,193.248,548.038,208.681,195.354,0.016,195.354,0.005,184.875,78.757,28.591,-80.615,32.123,0.229,8.084e-6,2.979,0.003,1.354e4,2007,5.601,0.048,76.693,62.165,2.82,0.494,2.72e7,1124.141,138.669,0.623,0.624,0.315,0.157,0.152,0.049,0.136,-2.201e-5,0,0,0,0,3.216e-4,0.072,5.157,130,70.073,0.008,4.37,12.441,967.1,1111.673,0.05,0.101
2.341,617.677,525.384,188.612,558.278,204.695,204.695,0.016,204.695,0.005,188.799,79.537,28.591,-80.615,32.123,0.115,2.165e-5,4.469,-9.649e-4,1.351e4,1975,5.587,0.048,76.811,62.126,2.858,0.504,2.768e7,1110.313,144.078,0.625,0.625,0.314,0.157,0.153,0.019,0.054,-6.407e-5,0,0,0,0,6.962e-4,0.072,5.157,130,69.901,0.008,4.37,12.389,966.1,1111.572,0.05,0.102
2.391,644.177,534.603,183.609,568.301,200.577,214.236,0.016,214.236,0.005,192.779,80.741,28.591,-80.615,32.123,0.057,-5.532e-6,-4.526,0.005,1.348e4,1942,5.573,0.048,76.85,62.047,2.875,0.513,2.816e7,1095.845,149.513,0.626,0.626,0.314,0.158,0.154,0.015,0.043,9.496e-5,0,0,0,0,-6.932e-4,0.075,5.157,130,69.672,0.007,4.416,12.337,965.2,1111.467,0.05,0.103
2.441,671.132,543.573,178.638,578.107,196.316,223.973,0.02,223.973,0.005,196.811,81.414,28.591,-80.615,32.123,0.229,-5.821e-6,-3.151,0.005,1.344e4,1910,5.56,0.048,76.772,62.008,2.867,0.522,2.863e7,1080.935,154.944,0.628,0.628,0.314,0.159,0.155,0.04,0.116,4.065e-5,0,0,0,0,-3.245e-4,0.075,5.157,130,69.5,0.007,4.419,12.284,964.2,1111.362,0.05,0.103
2.491,698.53,552.277,173.622,587.657,191.365,233.914,0.02,233.914,0.005,200.833,80.472,28.591,-80.615,32.123,0.229,6.583e-7,-0.917,0.001,1.341e4,1879,5.546,0.048,76.732,61.929,2.876,0.53,2.908e7,1063.62,160.324,0.629,0.629,0.314,0.159,0.157,0.047,0.135,5.821e-5,0,0,0,0,-2.706e-5,0.075,5.157,130,69.385,0.008,4.406,12.229,963.3,1111.253,0.05,0.104
2.541,726.355,560.741,169.157,596.955,186.191,244.055,0.023,244.055,0.005,204.76,77.802,28.591,-80.615,32.123,0.172,-1.883e-6,1.146,0.009,1.338e4,1847,5.532,0.048,76.811,61.89,2.902,0.539,2.952e7,1045.945,165.632,0.63,0.631,0.313,0.16,0.158,0.031,0.091,-1.439e-4,0,0,0,0,3.863e-5,0.079,5.157,130,69.385,0.009,4.386,12.174,962.3,1111.142,0.05,0.105
2.591,754.6,569.029,165.755,606.037,181.617,254.386,0.023,254.386,0.005,208.53,74.229,28.591,-80.615,32.123,0.015,8.755e-7,2.063,0.033,1.335e4,1817,5.519,0.048,76.969,61.811,2.939,0.547,2.995e7,1031.151,170.903,0.632,0.632,0.313,0.16,0.159,0.003,0.008,3.749e-4,0,0,0,0,1.253e-4,0.079,5.157,130,69.5,0.009,4.354,12.118,961.3,1111.03,0.05,0.105
2.641,783.255,577.178,162.956,614.925,177.674,264.905,0.026,264.905,0.005,212.123,70.804,28.591,-80.615,32.123,0.115,-5.412e-6,-1.375,1.902e-4,1.332e4,1787,5.506,0.048,76.89,61.772,2.935,0.555,3.036e7,1018.969,176.176,0.633,0.633,0.313,0.161,0.16,0.025,0.073,-3.465e-4,0,0,0,0,-5.646e-5,0.079,5.157,130,69.557,0.009,4.347,12.061,960.2,1110.919,0.05,0.106
2.691,812.313,585.2,160.128,623.645,174.229,275.597,0.026,275.597,0.006,215.574,68.658,28.591,-80.615,32.123,0.172,-7.122e-6,0.458,0.009,1.329e4,1757,5.493,0.048,76.811,61.693,2.938,0.563,3.077e7,1008.566,181.429,0.635,0.635,0.312,0.161,0.161,0.037,0.11,-2.434e-5,0,0,0,0,5.876e-6,0.082,5.157,130,69.614,0.009,4.318,12.004,959.2,1110.804,0.05,0.106
2.741,841.772,593.176,158.888,632.313,173.245,286.46,0.03,286.46,0.006,219.006,69.055,28.591,-80.615,32.123,0.172,5.645e-6,2.464,0.008,1.326e4,1727,5.48,0.048,76.89,61.654,2.959,0.571,3.117e7,1007.837,186.716,0.636,0.636,0.312,0.161,0.162,0.029,0.085,-2.298e-4,0,0,0,0,1.694e-4,0.082,5.157,130,69.5,0.009,4.275,11.945,958.1,1110.689,0.05,0.107
2.791,871.631,601.089,157.487,640.948,172.661,297.5,0.03,297.5,0.006,222.5,70.778,28.591,-80.615,32.123,0.036,-1.769e-5,3.61,0.027,1.323e4,1697,5.467,0.048,76.969,61.575,2.991,0.579,3.158e7,1008.519,192.09,0.637,0.637,0.312,0.162,0.164,0.007,0.021,-1.404e-5,0,0,0,0,3.445e-4,0.082,5.157,130,69.385,0.009,4.354,11.886,957.1,1110.571,0.05,0.108
2.841,901.857,608.035,138.091,648.593,153.084,308.704,0.033,308.704,0.006,225.761,66.07,28.591,-80.615,32.123,0.115,1.715e-5,-3.209,-0.009,1.321e4,1673,5.456,0.048,76.969,61.535,2.994,0.585,3.193e7,932.096,196.902,0.639,0.639,0.312,0.162,0.165,0.017,0.052,-8.453e-5,0,0,0,0,-2.729e-4,0.085,5.157,130,69.156,0.009,4.373,11.826,956,1110.453,0.05,0.109
2.891,932.388,613.209,103.041,654.383,116.414,320.059,0.036,320.059,0.006,228.455,54.17,28.591,-80.615,32.123,0.172,-1.55e-5,-1.604,0.014,1.318e4,1648,5.445,0.048,76.929,61.496,2.994,0.591,3.219e7,785.781,200.551,0.639,0.64,0.311,0.163,0.165,0.03,0.09,-3.103e-4,0,0,0,0,-6.622e-5,0.085,5.157,130,69.041,0.01,4.38,11.766,954.9,1110.331,0.05,0.11
2.941,963.133,616.512,66.01,658.179,76.991,331.532,0.036,331.532,0.006,230.459,39.626,28.591,-80.615,32.123,0.115,-8.377e-6,0.286,0.003,1.316e4,1631,5.437,0.048,76.929,61.457,3.007,0.594,3.235e7,627.726,202.893,0.64,0.64,0.311,0.163,0.166,0.025,0.073,-8.387e-5,0,0,0,0,1.69e-6,0.085,5.157,130,69.041,0.01,4.364,11.705,953.8,1110.21,0.05,0.111
2.991,993.976,617.244,14.882,659.199,23.573,343.081,0.039,343.081,0.006,231.414,18.284,28.591,-80.615,32.123,0.022,-1.049e-5,1.261,0.009,1.315e4,1621,5.433,0.048,77.047,61.417,3.028,0.595,3.238e7,405.835,203.396,0.64,0.64,0.311,0.163,0.166,0.004,0.013,1.834e-4,0,0,0,0,3.965e-5,0.085,5.157,130,69.099,0.01,4.39,11.644,952.8,1110.089,0.05,0.112
3.041,1024.79,615.318,-38.114,657.339,38.301,354.649,0.039,354.649,0.007,231.257,3.766,28.591,-80.615,32.123,0.057,-4.255e-6,-0.802,-0.008,1.315e4,1611,5.428,0.048,76.969,61.417,3.021,0.594,3.226e7,174.398,201.991,0.64,0.64,0.311,0.163,0.166,0.017,0.051,4.048e-4,0,0,0,0,-1.704e-5,0.085,5.157,130,69.156,0.011,4.406,11.583,951.7,1109.967,0.05,0.113
3.091,1055.472,611.995,-66.109,653.963,67.838,366.191,0.043,366.191,0.007,230.499,15.23,28.591,-80.615,32.123,0.115,-5.175e-6,0.688,-0.014,1.314e4,1610,5.428,0.048,76.929,61.417,3.012,0.591,3.208e7,50.853,199.588,0.639,0.64,0.311,0.163,0.165,0.026,0.08,2.227e-4,0,0,0,0,1.198e-5,0.085,5.157,130,69.156,0.011,4.406,11.522,950.7,1109.846,0.05,0.114
3.141,1085.984,608.402,-71.68,650.295,73.632,377.694,0.046,377.694,0.007,229.633,16.847,28.591,-80.615,32.123,0.115,3.594e-7,2.292,-0.007,1.314e4,1609,5.427,0.048,76.929,61.417,3.017,0.587,3.187e7,25.105,197.006,0.639,0.639,0.311,0.163,0.165,0.02,0.06,-5.131e-5,0,0,0,0,1.331e-4,0.085,5.157,130,69.041,0.012,4.413,11.462,949.7,1109.728,0.05,0.115
# Event BURNOUT occurred at t=3.165 seconds
# Event EJECTION_CHARGE occurred at t=3.165 seconds
3.165,1100.41,606.598,-76.001,648.455,78.084,383.143,0.046,383.143,0.007,229.199,17.927,28.591,-80.615,32.123,0.057,-1.054e-5,2.865,-0.015,1.314e4,1608,5.427,0.048,76.969,61.417,3.022,0.586,3.177e7,6.115,195.723,0.639,0.639,0.312,0.162,0.165,0.012,0.038,-2.41e-4,0,0,0,0,2.126e-4,0.085,5.157,130,68.984,0.012,4.426,11.433,949.2,1109.669,0.024,0.116
3.201,1121.972,603.842,-77.323,645.65,79.255,391.296,0.049,391.296,0.007,228.56,17.392,28.591,-80.615,32.119,0.008,-7.408e-6,-3.094,-0.115,1.314e4,1608,5.427,0.048,77.008,61.417,3.031,0.583,3.162e7,0,193.787,0.638,0.638,0.312,0.162,0.164,0.002,0.005,1.207e-4,0,0,0,0,-2.481e-4,0.085,5.157,130,68.87,0.012,4.455,11.39,948.4,1109.583,0.036,0.117
3.251,1152.067,599.977,-77.096,641.742,78.766,402.703,0.049,402.703,0.007,227.726,16.135,28.591,-80.615,32.119,0.115,-1.146e-5,-2.349,0.002,1.314e4,1608,5.427,0.048,76.929,61.417,3.016,0.58,3.141e7,0,191.116,0.638,0.638,0.312,0.162,0.164,0.018,0.054,-3.309e-4,0,0,0,0,-1.503e-4,0.085,5.157,130,68.755,0.011,4.482,11.331,947.4,1109.465,0.05,0.118
3.301,1181.969,596.132,-76.617,637.867,78.179,414.072,0.052,414.072,0.007,226.942,15.554,28.591,-80.615,32.119,0.115,-4.29e-6,-1.031,-0.003,1.314e4,1608,5.427,0.048,76.929,61.417,3.009,0.576,3.12e7,0,188.475,0.637,0.637,0.312,0.162,0.163,0.024,0.071,1.089e-5,0,0,0,0,-2.813e-5,0.082,5.157,130,68.64,0.012,4.446,11.271,946.4,1109.347,0.05,0.118
3.351,1211.68,592.32,-75.784,634.029,77.434,425.397,0.056,425.397,0.007,226.161,15.909,28.591,-80.615,32.119,0.057,-7.878e-6,0.229,-0.007,1.314e4,1608,5.427,0.048,76.929,61.417,3.015,0.573,3.099e7,0,185.879,0.636,0.636,0.312,0.162,0.163,0.016,0.048,1.745e-4,0,0,0,0,1.739e-6,0.082,5.157,130,68.64,0.011,4.442,11.213,945.4,1109.232,0.05,0.119
3.401,1241.204,588.556,-74.77,630.22,76.621,436.686,0.056,436.686,0.007,225.344,16.745,28.591,-80.615,32.119,0.002,-7.804e-6,-0.745,-0.115,1.314e4,1608,5.427,0.048,77.008,61.417,3.027,0.57,3.078e7,0,183.321,0.636,0.636,0.312,0.161,0.162,4.673e-4,0.001,-3.198e-4,0,0,0,0,-1.433e-5,0.082,5.157,130,68.698,0.011,4.403,11.154,944.4,1109.114,0.05,0.12
3.451,1270.538,584.843,-73.806,626.447,75.85,447.933,0.059,447.933,0.008,224.485,17.497,28.591,-80.615,32.119,0.057,-8.182e-6,-0.229,0.002,1.314e4,1608,5.427,0.048,76.929,61.417,3.013,0.566,3.058e7,0,180.816,0.635,0.635,0.312,0.161,0.162,0.016,0.047,4.538e-4,0,0,0,0,-1.332e-6,0.082,5.157,130,68.698,0.011,4.373,11.096,943.4,1108.999,0.05,0.122
3.501,1299.688,581.175,-73.087,622.703,75.187,459.134,0.062,459.134,0.008,223.599,17.641,28.591,-80.615,32.119,0.115,-7.168e-6,0.917,-0.011,1.314e4,1608,5.427,0.048,76.89,61.417,3.007,0.563,3.037e7,0,178.35,0.635,0.635,0.312,0.161,0.161,0.021,0.063,5.517e-5,0,0,0,0,2.378e-5,0.082,5.157,130,68.698,0.012,4.334,11.038,942.4,1108.885,0.05,0.122
3.551,1328.655,577.533,-72.631,618.993,74.629,470.292,0.066,470.292,0.008,222.726,17.152,28.591,-80.615,32.119,0.057,-1.481e-5,2.063,-0.018,1.314e4,1608,5.427,0.048,76.929,61.417,3.01,0.56,3.017e7,0,175.94,0.634,0.634,0.312,0.161,0.161,0.016,0.049,-5.469e-5,0,0,0,0,1.224e-4,0.082,5.157,130,68.64,0.013,4.39,10.981,941.4,1108.77,0.05,0.123
3.601,1357.441,573.907,-72.388,615.308,74.167,481.407,0.066,481.407,0.008,221.893,16.135,28.591,-80.615,32.119,0.014,-4.203e-6,2.636,-0.172,1.314e4,1608,5.427,0.048,76.969,61.417,3.02,0.556,2.997e7,0,173.56,0.633,0.633,0.313,0.161,0.16,0.003,0.008,-2.359e-4,0,0,0,0,2e-4,0.079,5.157,130,68.468,0.015,4.4,10.924,940.4,1108.658,0.05,0.124
3.651,1386.047,570.292,-72.152,611.657,73.727,492.48,0.069,492.48,0.008,221.112,15.164,28.591,-80.615,32.119,0.053,-2.245e-6,-2.406,-0.045,1.314e4,1608,5.427,0.048,76.929,61.417,3.013,0.553,2.978e7,0,171.238,0.633,0.633,0.313,0.16,0.16,0.011,0.032,-1.585e-4,0,0,0,0,-1.672e-4,0.079,5.157,130,68.354,0.015,4.469,10.867,939.4,1108.543,0.05,0.125
3.701,1414.472,566.693,-71.785,608.035,73.241,503.52,0.072,503.52,0.008,220.374,14.537,28.591,-80.615,32.119,0.115,-1.035e-5,-1.547,-0.009,1.314e4,1608,5.427,0.048,76.89,61.417,3.005,0.55,2.958e7,0,168.941,0.632,0.632,0.313,0.16,0.159,0.019,0.056,4.147e-4,0,0,0,0,-7.022e-5,0.079,5.157,130,68.239,0.015,4.472,10.811,938.5,1108.432,0.05,0.125
3.751,1442.717,563.117,-71.214,604.439,72.661,514.521,0.075,514.521,0.008,219.656,14.436,28.591,-80.615,32.119,0.115,-7.792e-6,-0.458,-0.014,1.314e4,1608,5.427,0.048,76.89,61.417,3.005,0.547,2.939e7,0,166.661,0.632,0.632,0.313,0.16,0.159,0.018,0.053,2.747e-4,0,0,0,0,-6.868e-6,0.079,5.157,130,68.239,0.014,4.4,10.755,937.5,1108.32,0.05,0.126
3.801,1470.784,559.573,-70.433,600.876,71.988,525.486,0.075,525.486,0.008,218.924,14.885,28.591,-80.615,32.119,0.035,-9.712e-6,0.229,-0.008,1.314e4,1608,5.427,0.048,76.929,61.417,3.013,0.544,2.919e7,0,164.427,0.631,0.631,0.313,0.16,0.158,0.007,0.021,-1.868e-4,0,0,0,0,1.425e-6,0.079,5.157,130,68.239,0.012,4.377,10.699,936.5,1108.212,0.05,0.127
3.851,1498.675,556.076,-69.593,597.339,71.299,536.411,0.079,536.411,0.009,218.163,15.509,28.591,-80.615,32.119,0.035,-7.511e-6,-0.229,-0.011,1.314e4,1608,5.427,0.048,76.929,61.417,3.012,0.541,2.9e7,0,162.236,0.631,0.631,0.313,0.16,0.158,0.007,0.021,-3.052e-4,0,0,0,0,-1.474e-6,0.079,5.157,130,68.239,0.012,4.37,10.644,935.6,1108.1,0.05,0.127
3.901,1526.391,552.615,-68.855,593.829,70.669,547.3,0.082,547.3,0.009,217.372,15.915,28.591,-80.615,32.119,0.115,-4.905e-6,0.458,1.278e-4,1.314e4,1608,5.427,0.048,76.89,61.417,3.003,0.537,2.881e7,0,160.09,0.63,0.63,0.313,0.159,0.158,0.017,0.051,-3.753e-4,0,0,0,0,6.658e-6,0.079,5.157,130,68.239,0.012,4.396,10.589,934.7,1107.992,0.05,0.128
3.951,1553.937,549.186,-68.32,590.348,70.128,558.15,0.085,558.15,0.009,216.575,15.823,28.591,-80.615,32.119,0.115,-6.532e-6,1.432,-5.347e-4,1.314e4,1608,5.427,0.048,76.85,61.417,3.001,0.534,2.863e7,0,157.976,0.63,0.63,0.313,0.159,0.157,0.019,0.056,-6.273e-5,0,0,0,0,6.469e-5,0.075,5.157,130,68.182,0.013,4.423,10.535,933.7,1107.884,0.05,0.129
4.001,1581.309,545.781,-67.995,586.893,69.678,568.957,0.089,568.957,0.009,215.797,15.233,28.591,-80.615,32.119,0.056,-1.499e-5,2.235,-0.022,1.314e4,1608,5.427,0.048,76.89,61.417,3.006,0.531,2.844e7,0,155.891,0.629,0.629,0.313,0.159,0.157,0.011,0.033,-2.499e-5,0,0,0,0,1.59e-4,0.075,5.157,130,68.067,0.015,4.442,10.48,932.8,1107.776,0.05,0.13
4.051,1608.514,542.385,-67.795,583.465,69.295,579.728,0.092,579.728,0.009,215.059,14.35,28.591,-80.615,32.119,0.011,-1.47e-6,-2.464,-0.172,1.314e4,1608,5.427,0.048,76.929,61.417,3.013,0.528,2.826e7,0,153.825,0.629,0.629,0.314,0.159,0.156,0.002,0.007,4.836e-4,0,0,0,0,-1.946e-4,0.075,5.157,130,67.953,0.016,4.39,10.426,931.9,1107.667,0.05,0.131
4.101,1635.548,538.999,-67.539,580.062,68.904,590.463,0.092,590.463,0.009,214.36,13.638,28.591,-80.615,32.119,0.057,-1.839e-5,-2.063,-0.012,1.314e4,1608,5.427,0.048,76.89,61.417,3.003,0.525,2.808e7,0,151.808,0.628,0.628,0.314,0.159,0.156,0.013,0.039,4.938e-4,0,0,0,0,-1.383e-4,0.075,5.157,130,67.838,0.017,4.4,10.373,930.9,1107.562,0.05,0.132
4.151,1662.415,535.633,-67.146,576.686,68.448,601.165,0.095,601.165,0.009,213.691,13.297,28.591,-80.615,32.119,0.057,-1.598e-5,-1.318,-0.006,1.314e4,1608,5.427,0.048,76.85,61.417,2.999,0.522,2.79e7,0,149.823,0.628,0.628,0.314,0.159,0.155,0.017,0.051,4.128e-4,0,0,0,0,-5.497e-5,0.075,5.157,130,67.781,0.016,4.413,10.32,930,1107.457,0.05,0.133
4.201,1689.114,532.287,-66.608,573.333,67.927,611.834,0.098,611.834,0.009,213.028,13.31,28.591,-80.615,32.119,0.057,-1.041e-5,-0.516,-0.004,1.314e4,1608,5.427,0.048,76.85,61.417,3.001,0.519,2.771e7,0,147.849,0.627,0.627,0.314,0.158,0.155,0.014,0.042,2.994e-4,0,0,0,0,-8.555e-6,0.075,5.157,130,67.724,0.015,4.347,10.267,929.1,1107.352,0.05,0.134
4.251,1715.643,528.973,-65.938,570.007,67.339,622.467,0.102,622.467,0.009,212.352,13.671,28.591,-80.615,32.119,0.02,-9.162e-6,-0.044,4.03e-4,1.314e4,1608,5.427,0.048,76.89,61.417,3.009,0.516,2.754e7,0,145.916,0.627,0.627,0.314,0.158,0.155,0.004,0.012,-4.563e-4,0,0,0,0,-6.473e-8,0.075,5.157,130,67.724,0.015,4.327,10.214,928.2,1107.247,0.05,0.135
4.301,1742.011,525.696,-65.259,566.706,66.759,633.068,0.105,633.068,0.009,211.66,14.078,28.591,-80.615,32.119,0.035,-9.185e-6,0.115,-0.008,1.314e4,1608,5.427,0.048,76.89,61.417,3.005,0.513,2.736e7,0,144.01,0.626,0.626,0.314,0.158,0.154,0.007,0.021,4.25e-4,0,0,0,0,5.011e-7,0.075,5.157,130,67.724,0.015,4.291,10.162,927.3,1107.142,0.05,0.136
4.351,1768.215,522.448,-64.626,563.428,66.211,643.632,0.108,643.632,0.01,210.945,14.4,28.591,-80.615,32.119,0.057,-9.809e-6,0.688,-0.006,1.314e4,1608,5.427,0.048,76.85,61.417,2.997,0.51,2.719e7,0,142.161,0.626,0.626,0.314,0.158,0.154,0.016,0.049,2.7e-4,0,0,0,0,1.659e-5,0.072,5.157,130,67.666,0.016,4.377,10.11,926.4,1107.041,0.05,0.136
4.401,1794.255,519.229,-64.186,560.174,65.751,654.163,0.112,654.163,0.01,210.226,14.252,28.591,-80.615,32.119,0.057,-8.543e-6,1.49,-0.008,1.314e4,1608,5.427,0.048,76.85,61.417,2.996,0.508,2.701e7,0,140.315,0.625,0.625,0.314,0.158,0.153,0.016,0.05,1.855e-4,0,0,0,0,7.763e-5,0.072,5.157,130,67.609,0.017,4.35,10.058,925.5,1106.936,0.05,0.137
